database_name,schema_name,table_name,table_type,table_description,ordinal_position,column_name,data_type,is_nullable,column_default,column_description
COMARCH,RM,CMT_ADDRESSES,BASE TABLE,The COMARCH.RM.CMT_ADDRESSES table contains detailed address information, including city, house number, street name, and contact details. Columns include timestamps for last update and audit, various text fields for address components, and floating point ID. Related tables include schema_tables.COMARCH.RM.CMT_ADDRESSES.,1,ADR_ID,FLOAT,YES,,
COMARCH,RM,CST_TRN_SRC_PRODUCTS,BASE TABLE,The COMARCH.RM.CST_TRN_SRC_PRODUCTS table contains information about transactional product data, including product ID, associated transaction ID, departure and arrival dates, destination and origin airline IDs, and passenger details. Columns include TPDA_REWARD_PRT_ID (float), TPD_ID (float), TPD_PRG_ID (float), TPD_DISCOUNTED (text), TPDA_ORDER (number), TPDA_ARRIVAL_DATE (timestamp), TPDA_COUPON_NO (text), TPDA_KIND (text), TPDA_GENDER (text), TPDA_PAX_EXT_ID (text), TPDA_ASG_ID (float), TPD_AUDIT_MD (timestamp), TPD_DOMAIN (text), TPDA_PNR_NUMBER (text), TPD_VALUE (number), TPDA_CCL_ID (float), TPD_AUDIT_CD (timestamp), TPD_PCD_ID (float), TPD_PCD_NAME (text), TPD_PTP_ID (float), TPDA_DEPARTURE_DATE (timestamp), TPDA_FIRST_NAME (text), TPD_PCD_CODE (text), TPDA_REQ_PRICE_IN_POINTS (number), TPD_POINTS (number), TPDA_STOPOVER (text), TPDA_ELIGIBLE_FOR_ACCRUAL (text), TPDA_ORIGIN_AIR_ID (float), TPDA_OPER_FLIGHT_NO (text), TPDA_BCL_ID (float), TPDA_REFUNDED_POINTS (number), TPD_TRN_ID (float), TPD_AUDIT_MU (number), TPDA_LEG_TYPE (text), TPDA_DESTINATION_AIR_ID (float), TPDA_TICKET_NO (text), TPD_PRD_ID (float), TPDA_MKT_AIRLINE_CODE (text), TPDA_LAST_NAME (text), TPD_PRC_ID (float), TPDA_IDENTIFIER (text), DH_CARGA (timestamp), TPDA_CURRENCY_CODE (text), TPDA_BIRTH_DATE (timestamp), DW_LAST_UPDATE (timestamp), TPD_QUANTITY (number), TPDA_OPER_AIRLINE_CODE (text), and TPDA_MKT_FLIGHT_NO (text). This table is likely related to the COMARCH.RM.CMT_ADDRESSES table through the passenger information.,11,TPD_PCD_CODE,TEXT,YES,,
COMARCH,RM,CST_TRN_SRC_PRODUCTS,BASE TABLE,The COMARCH.RM.CST_TRN_SRC_PRODUCTS table contains information about transactional product data, including product ID, associated transaction ID, departure and arrival dates, destination and origin airline IDs, and passenger details. Columns include TPDA_REWARD_PRT_ID (float), TPD_ID (float), TPD_PRG_ID (float), TPD_DISCOUNTED (text), TPDA_ORDER (number), TPDA_ARRIVAL_DATE (timestamp), TPDA_COUPON_NO (text), TPDA_KIND (text), TPDA_GENDER (text), TPDA_PAX_EXT_ID (text), TPDA_ASG_ID (float), TPD_AUDIT_MD (timestamp), TPD_DOMAIN (text), TPDA_PNR_NUMBER (text), TPD_VALUE (number), TPDA_CCL_ID (float), TPD_AUDIT_CD (timestamp), TPD_PCD_ID (float), TPD_PCD_NAME (text), TPD_PTP_ID (float), TPDA_DEPARTURE_DATE (timestamp), TPDA_FIRST_NAME (text), TPD_PCD_CODE (text), TPDA_REQ_PRICE_IN_POINTS (number), TPD_POINTS (number), TPDA_STOPOVER (text), TPDA_ELIGIBLE_FOR_ACCRUAL (text), TPDA_ORIGIN_AIR_ID (float), TPDA_OPER_FLIGHT_NO (text), TPDA_BCL_ID (float), TPDA_REFUNDED_POINTS (number), TPD_TRN_ID (float), TPD_AUDIT_MU (number), TPDA_LEG_TYPE (text), TPDA_DESTINATION_AIR_ID (float), TPDA_TICKET_NO (text), TPD_PRD_ID (float), TPDA_MKT_AIRLINE_CODE (text), TPDA_LAST_NAME (text), TPD_PRC_ID (float), TPDA_IDENTIFIER (text), DH_CARGA (timestamp), TPDA_CURRENCY_CODE (text), TPDA_BIRTH_DATE (timestamp), DW_LAST_UPDATE (timestamp), TPD_QUANTITY (number), TPDA_OPER_AIRLINE_CODE (text), and TPDA_MKT_FLIGHT_NO (text). This table is likely related to the COMARCH.RM.CMT_ADDRESSES table through the passenger information.,12,TPD_PTP_ID,FLOAT,YES,,
COMARCH,RM,CST_TRN_SRC_PRODUCTS,BASE TABLE,The COMARCH.RM.CST_TRN_SRC_PRODUCTS table contains information about transactional product data, including product ID, associated transaction ID, departure and arrival dates, destination and origin airline IDs, and passenger details. Columns include TPDA_REWARD_PRT_ID (float), TPD_ID (float), TPD_PRG_ID (float), TPD_DISCOUNTED (text), TPDA_ORDER (number), TPDA_ARRIVAL_DATE (timestamp), TPDA_COUPON_NO (text), TPDA_KIND (text), TPDA_GENDER (text), TPDA_PAX_EXT_ID (text), TPDA_ASG_ID (float), TPD_AUDIT_MD (timestamp), TPD_DOMAIN (text), TPDA_PNR_NUMBER (text), TPD_VALUE (number), TPDA_CCL_ID (float), TPD_AUDIT_CD (timestamp), TPD_PCD_ID (float), TPD_PCD_NAME (text), TPD_PTP_ID (float), TPDA_DEPARTURE_DATE (timestamp), TPDA_FIRST_NAME (text), TPD_PCD_CODE (text), TPDA_REQ_PRICE_IN_POINTS (number), TPD_POINTS (number), TPDA_STOPOVER (text), TPDA_ELIGIBLE_FOR_ACCRUAL (text), TPDA_ORIGIN_AIR_ID (float), TPDA_OPER_FLIGHT_NO (text), TPDA_BCL_ID (float), TPDA_REFUNDED_POINTS (number), TPD_TRN_ID (float), TPD_AUDIT_MU (number), TPDA_LEG_TYPE (text), TPDA_DESTINATION_AIR_ID (float), TPDA_TICKET_NO (text), TPD_PRD_ID (float), TPDA_MKT_AIRLINE_CODE (text), TPDA_LAST_NAME (text), TPD_PRC_ID (float), TPDA_IDENTIFIER (text), DH_CARGA (timestamp), TPDA_CURRENCY_CODE (text), TPDA_BIRTH_DATE (timestamp), DW_LAST_UPDATE (timestamp), TPD_QUANTITY (number), TPDA_OPER_AIRLINE_CODE (text), and TPDA_MKT_FLIGHT_NO (text). This table is likely related to the COMARCH.RM.CMT_ADDRESSES table through the passenger information.,13,TPD_DISCOUNTED,TEXT,YES,,
COMARCH,RM,CST_TRN_SRC_PRODUCTS,BASE TABLE,The COMARCH.RM.CST_TRN_SRC_PRODUCTS table contains information about transactional product data, including product ID, associated transaction ID, departure and arrival dates, destination and origin airline IDs, and passenger details. Columns include TPDA_REWARD_PRT_ID (float), TPD_ID (float), TPD_PRG_ID (float), TPD_DISCOUNTED (text), TPDA_ORDER (number), TPDA_ARRIVAL_DATE (timestamp), TPDA_COUPON_NO (text), TPDA_KIND (text), TPDA_GENDER (text), TPDA_PAX_EXT_ID (text), TPDA_ASG_ID (float), TPD_AUDIT_MD (timestamp), TPD_DOMAIN (text), TPDA_PNR_NUMBER (text), TPD_VALUE (number), TPDA_CCL_ID (float), TPD_AUDIT_CD (timestamp), TPD_PCD_ID (float), TPD_PCD_NAME (text), TPD_PTP_ID (float), TPDA_DEPARTURE_DATE (timestamp), TPDA_FIRST_NAME (text), TPD_PCD_CODE (text), TPDA_REQ_PRICE_IN_POINTS (number), TPD_POINTS (number), TPDA_STOPOVER (text), TPDA_ELIGIBLE_FOR_ACCRUAL (text), TPDA_ORIGIN_AIR_ID (float), TPDA_OPER_FLIGHT_NO (text), TPDA_BCL_ID (float), TPDA_REFUNDED_POINTS (number), TPD_TRN_ID (float), TPD_AUDIT_MU (number), TPDA_LEG_TYPE (text), TPDA_DESTINATION_AIR_ID (float), TPDA_TICKET_NO (text), TPD_PRD_ID (float), TPDA_MKT_AIRLINE_CODE (text), TPDA_LAST_NAME (text), TPD_PRC_ID (float), TPDA_IDENTIFIER (text), DH_CARGA (timestamp), TPDA_CURRENCY_CODE (text), TPDA_BIRTH_DATE (timestamp), DW_LAST_UPDATE (timestamp), TPD_QUANTITY (number), TPDA_OPER_AIRLINE_CODE (text), and TPDA_MKT_FLIGHT_NO (text). This table is likely related to the COMARCH.RM.CMT_ADDRESSES table through the passenger information.,14,TPD_AUDIT_MD,TIMESTAMP_NTZ,YES,,
COMARCH,RM,CST_TRN_SRC_PRODUCTS,BASE TABLE,The COMARCH.RM.CST_TRN_SRC_PRODUCTS table contains information about transactional product data, including product ID, associated transaction ID, departure and arrival dates, destination and origin airline IDs, and passenger details. Columns include TPDA_REWARD_PRT_ID (float), TPD_ID (float), TPD_PRG_ID (float), TPD_DISCOUNTED (text), TPDA_ORDER (number), TPDA_ARRIVAL_DATE (timestamp), TPDA_COUPON_NO (text), TPDA_KIND (text), TPDA_GENDER (text), TPDA_PAX_EXT_ID (text), TPDA_ASG_ID (float), TPD_AUDIT_MD (timestamp), TPD_DOMAIN (text), TPDA_PNR_NUMBER (text), TPD_VALUE (number), TPDA_CCL_ID (float), TPD_AUDIT_CD (timestamp), TPD_PCD_ID (float), TPD_PCD_NAME (text), TPD_PTP_ID (float), TPDA_DEPARTURE_DATE (timestamp), TPDA_FIRST_NAME (text), TPD_PCD_CODE (text), TPDA_REQ_PRICE_IN_POINTS (number), TPD_POINTS (number), TPDA_STOPOVER (text), TPDA_ELIGIBLE_FOR_ACCRUAL (text), TPDA_ORIGIN_AIR_ID (float), TPDA_OPER_FLIGHT_NO (text), TPDA_BCL_ID (float), TPDA_REFUNDED_POINTS (number), TPD_TRN_ID (float), TPD_AUDIT_MU (number), TPDA_LEG_TYPE (text), TPDA_DESTINATION_AIR_ID (float), TPDA_TICKET_NO (text), TPD_PRD_ID (float), TPDA_MKT_AIRLINE_CODE (text), TPDA_LAST_NAME (text), TPD_PRC_ID (float), TPDA_IDENTIFIER (text), DH_CARGA (timestamp), TPDA_CURRENCY_CODE (text), TPDA_BIRTH_DATE (timestamp), DW_LAST_UPDATE (timestamp), TPD_QUANTITY (number), TPDA_OPER_AIRLINE_CODE (text), and TPDA_MKT_FLIGHT_NO (text). This table is likely related to the COMARCH.RM.CMT_ADDRESSES table through the passenger information.,15,TPDA_AUDIT_MU,NUMBER,YES,,
COMARCH,RM,CST_TRN_SRC_PRODUCTS,BASE TABLE,The COMARCH.RM.CST_TRN_SRC_PRODUCTS table contains information about transactional product data, including product ID, associated transaction ID, departure and arrival dates, destination and origin airline IDs, and passenger details. Columns include TPDA_REWARD_PRT_ID (float), TPD_ID (float), TPD_PRG_ID (float), TPD_DISCOUNTED (text), TPDA_ORDER (number), TPDA_ARRIVAL_DATE (timestamp), TPDA_COUPON_NO (text), TPDA_KIND (text), TPDA_GENDER (text), TPDA_PAX_EXT_ID (text), TPDA_ASG_ID (float), TPD_AUDIT_MD (timestamp), TPD_DOMAIN (text), TPDA_PNR_NUMBER (text), TPD_VALUE (number), TPDA_CCL_ID (float), TPD_AUDIT_CD (timestamp), TPD_PCD_ID (float), TPD_PCD_NAME (text), TPD_PTP_ID (float), TPDA_DEPARTURE_DATE (timestamp), TPDA_FIRST_NAME (text), TPD_PCD_CODE (text), TPDA_REQ_PRICE_IN_POINTS (number), TPD_POINTS (number), TPDA_STOPOVER (text), TPDA_ELIGIBLE_FOR_ACCRUAL (text), TPDA_ORIGIN_AIR_ID (float), TPDA_OPER_FLIGHT_NO (text), TPDA_BCL_ID (float), TPDA_REFUNDED_POINTS (number), TPD_TRN_ID (float), TPD_AUDIT_MU (number), TPDA_LEG_TYPE (text), TPDA_DESTINATION_AIR_ID (float), TPDA_TICKET_NO (text), TPD_PRD_ID (float), TPDA_MKT_AIRLINE_CODE (text), TPDA_LAST_NAME (text), TPD_PRC_ID (float), TPDA_IDENTIFIER (text), DH_CARGA (timestamp), TPDA_CURRENCY_CODE (text), TPDA_BIRTH_DATE (timestamp), DW_LAST_UPDATE (timestamp), TPD_QUANTITY (number), TPDA_OPER_AIRLINE_CODE (text), and TPDA_MKT_FLIGHT_NO (text). This table is likely related to the COMARCH.RM.CMT_ADDRESSES table through the passenger information.,16,TPDA_FIRST_NAME,TEXT,YES,,
COMARCH,RM,CST_TRN_SRC_PRODUCTS,BASE TABLE,The COMARCH.RM.CST_TRN_SRC_PRODUCTS table contains information about transactional product data, including product ID, associated transaction ID, departure and arrival dates, destination and origin airline IDs, and passenger details. Columns include TPDA_REWARD_PRT_ID (float), TPD_ID (float), TPD_PRG_ID (float), TPD_DISCOUNTED (text), TPDA_ORDER (number), TPDA_ARRIVAL_DATE (timestamp), TPDA_COUPON_NO (text), TPDA_KIND (text), TPDA_GENDER (text), TPDA_PAX_EXT_ID (text), TPDA_ASG_ID (float), TPD_AUDIT_MD (timestamp), TPD_DOMAIN (text), TPDA_PNR_NUMBER (text), TPD_VALUE (number), TPDA_CCL_ID (float), TPD_AUDIT_CD (timestamp), TPD_PCD_ID (float), TPD_PCD_NAME (text), TPD_PTP_ID (float), TPDA_DEPARTURE_DATE (timestamp), TPDA_FIRST_NAME (text), TPD_PCD_CODE (text), TPDA_REQ_PRICE_IN_POINTS (number), TPD_POINTS (number), TPDA_STOPOVER (text), TPDA_ELIGIBLE_FOR_ACCRUAL (text), TPDA_ORIGIN_AIR_ID (float), TPDA_OPER_FLIGHT_NO (text), TPDA_BCL_ID (float), TPDA_REFUNDED_POINTS (number), TPD_TRN_ID (float), TPD_AUDIT_MU (number), TPDA_LEG_TYPE (text), TPDA_DESTINATION_AIR_ID (float), TPDA_TICKET_NO (text), TPD_PRD_ID (float), TPDA_MKT_AIRLINE_CODE (text), TPDA_LAST_NAME (text), TPD_PRC_ID (float), TPDA_IDENTIFIER (text), DH_CARGA (timestamp), TPDA_CURRENCY_CODE (text), TPDA_BIRTH_DATE (timestamp), DW_LAST_UPDATE (timestamp), TPD_QUANTITY (number), TPDA_OPER_AIRLINE_CODE (text), and TPDA_MKT_FLIGHT_NO (text). This table is likely related to the COMARCH.RM.CMT_ADDRESSES table through the passenger information.,17,TPDA_LAST_NAME,TEXT,YES,,
COMARCH,RM,CST_TRN_SRC_PRODUCTS,BASE TABLE,The COMARCH.RM.CST_TRN_SRC_PRODUCTS table contains information about transactional product data, including product ID, associated transaction ID, departure and arrival dates, destination and origin airline IDs, and passenger details. Columns include TPDA_REWARD_PRT_ID (float), TPD_ID (float), TPD_PRG_ID (float), TPD_DISCOUNTED (text), TPDA_ORDER (number), TPDA_ARRIVAL_DATE (timestamp), TPDA_COUPON_NO (text), TPDA_KIND (text), TPDA_GENDER (text), TPDA_PAX_EXT_ID (text), TPDA_ASG_ID (float), TPD_AUDIT_MD (timestamp), TPD_DOMAIN (text), TPDA_PNR_NUMBER (text), TPD_VALUE (number), TPDA_CCL_ID (float), TPD_AUDIT_CD (timestamp), TPD_PCD_ID (float), TPD_PCD_NAME (text), TPD_PTP_ID (float), TPDA_DEPARTURE_DATE (timestamp), TPDA_FIRST_NAME (text), TPD_PCD_CODE (text), TPDA_REQ_PRICE_IN_POINTS (number), TPD_POINTS (number), TPDA_STOPOVER (text), TPDA_ELIGIBLE_FOR_ACCRUAL (text), TPDA_ORIGIN_AIR_ID (float), TPDA_OPER_FLIGHT_NO (text), TPDA_BCL_ID (float), TPDA_REFUNDED_POINTS (number), TPD_TRN_ID (float), TPD_AUDIT_MU (number), TPDA_LEG_TYPE (text), TPDA_DESTINATION_AIR_ID (float), TPDA_TICKET_NO (text), TPD_PRD_ID (float), TPDA_MKT_AIRLINE_CODE (text), TPDA_LAST_NAME (text), TPD_PRC_ID (float), TPDA_IDENTIFIER (text), DH_CARGA (timestamp), TPDA_CURRENCY_CODE (text), TPDA_BIRTH_DATE (timestamp), DW_LAST_UPDATE (timestamp), TPD_QUANTITY (number), TPDA_OPER_AIRLINE_CODE (text), and TPDA_MKT_FLIGHT_NO (text). This table is likely related to the COMARCH.RM.CMT_ADDRESSES table through the passenger information.,18,TPDA_KIND,TEXT,YES,,
COMARCH,RM,CST_TRN_SRC_PRODUCTS,BASE TABLE,The COMARCH.RM.CST_TRN_SRC_PRODUCTS table contains information about transactional product data, including product ID, associated transaction ID, departure and arrival dates, destination and origin airline IDs, and passenger details. Columns include TPDA_REWARD_PRT_ID (float), TPD_ID (float), TPD_PRG_ID (float), TPD_DISCOUNTED (text), TPDA_ORDER (number), TPDA_ARRIVAL_DATE (timestamp), TPDA_COUPON_NO (text), TPDA_KIND (text), TPDA_GENDER (text), TPDA_PAX_EXT_ID (text), TPDA_ASG_ID (float), TPD_AUDIT_MD (timestamp), TPD_DOMAIN (text), TPDA_PNR_NUMBER (text), TPD_VALUE (number), TPDA_CCL_ID (float), TPD_AUDIT_CD (timestamp), TPD_PCD_ID (float), TPD_PCD_NAME (text), TPD_PTP_ID (float), TPDA_DEPARTURE_DATE (timestamp), TPDA_FIRST_NAME (text), TPD_PCD_CODE (text), TPDA_REQ_PRICE_IN_POINTS (number), TPD_POINTS (number), TPDA_STOPOVER (text), TPDA_ELIGIBLE_FOR_ACCRUAL (text), TPDA_ORIGIN_AIR_ID (float), TPDA_OPER_FLIGHT_NO (text), TPDA_BCL_ID (float), TPDA_REFUNDED_POINTS (number), TPD_TRN_ID (float), TPD_AUDIT_MU (number), TPDA_LEG_TYPE (text), TPDA_DESTINATION_AIR_ID (float), TPDA_TICKET_NO (text), TPD_PRD_ID (float), TPDA_MKT_AIRLINE_CODE (text), TPDA_LAST_NAME (text), TPD_PRC_ID (float), TPDA_IDENTIFIER (text), DH_CARGA (timestamp), TPDA_CURRENCY_CODE (text), TPDA_BIRTH_DATE (timestamp), DW_LAST_UPDATE (timestamp), TPD_QUANTITY (number), TPDA_OPER_AIRLINE_CODE (text), and TPDA_MKT_FLIGHT_NO (text). This table is likely related to the COMARCH.RM.CMT_ADDRESSES table through the passenger information.,19,TPDA_GENDER,TEXT,YES,,
COMARCH,RM,CST_TRN_SRC_PRODUCTS,BASE TABLE,The COMARCH.RM.CST_TRN_SRC_PRODUCTS table contains information about transactional product data, including product ID, associated transaction ID, departure and arrival dates, destination and origin airline IDs, and passenger details. Columns include TPDA_REWARD_PRT_ID (float), TPD_ID (float), TPD_PRG_ID (float), TPD_DISCOUNTED (text), TPDA_ORDER (number), TPDA_ARRIVAL_DATE (timestamp), TPDA_COUPON_NO (text), TPDA_KIND (text), TPDA_GENDER (text), TPDA_PAX_EXT_ID (text), TPDA_ASG_ID (float), TPD_AUDIT_MD (timestamp), TPD_DOMAIN (text), TPDA_PNR_NUMBER (text), TPD_VALUE (number), TPDA_CCL_ID (float), TPD_AUDIT_CD (timestamp), TPD_PCD_ID (float), TPD_PCD_NAME (text), TPD_PTP_ID (float), TPDA_DEPARTURE_DATE (timestamp), TPDA_FIRST_NAME (text), TPD_PCD_CODE (text), TPDA_REQ_PRICE_IN_POINTS (number), TPD_POINTS (number), TPDA_STOPOVER (text), TPDA_ELIGIBLE_FOR_ACCRUAL (text), TPDA_ORIGIN_AIR_ID (float), TPDA_OPER_FLIGHT_NO (text), TPDA_BCL_ID (float), TPDA_REFUNDED_POINTS (number), TPD_TRN_ID (float), TPD_AUDIT_MU (number), TPDA_LEG_TYPE (text), TPDA_DESTINATION_AIR_ID (float), TPDA_TICKET_NO (text), TPD_PRD_ID (float), TPDA_MKT_AIRLINE_CODE (text), TPDA_LAST_NAME (text), TPD_PRC_ID (float), TPDA_IDENTIFIER (text), DH_CARGA (timestamp), TPDA_CURRENCY_CODE (text), TPDA_BIRTH_DATE (timestamp), DW_LAST_UPDATE (timestamp), TPD_QUANTITY (number), TPDA_OPER_AIRLINE_CODE (text), and TPDA_MKT_FLIGHT_NO (text). This table is likely related to the COMARCH.RM.CMT_ADDRESSES table through the passenger information.,20,TPDA_BIRTH_DATE,TIMESTAMP_NTZ,YES,,
COMARCH,RM,CST_TRN_SRC_PRODUCTS,BASE TABLE,The COMARCH.RM.CST_TRN_SRC_PRODUCTS table contains information about transactional product data, including product ID, associated transaction ID, departure and arrival dates, destination and origin airline IDs, and passenger details. Columns include TPDA_REWARD_PRT_ID (float), TPD_ID (float), TPD_PRG_ID (float), TPD_DISCOUNTED (text), TPDA_ORDER (number), TPDA_ARRIVAL_DATE (timestamp), TPDA_COUPON_NO (text), TPDA_KIND (text), TPDA_GENDER (text), TPDA_PAX_EXT_ID (text), TPDA_ASG_ID (float), TPD_AUDIT_MD (timestamp), TPD_DOMAIN (text), TPDA_PNR_NUMBER (text), TPD_VALUE (number), TPDA_CCL_ID (float), TPD_AUDIT_CD (timestamp), TPD_PCD_ID (float), TPD_PCD_NAME (text), TPD_PTP_ID (float), TPDA_DEPARTURE_DATE (timestamp), TPDA_FIRST_NAME (text), TPD_PCD_CODE (text), TPDA_REQ_PRICE_IN_POINTS (number), TPD_POINTS (number), TPDA_STOPOVER (text), TPDA_ELIGIBLE_FOR_ACCRUAL (text), TPDA_ORIGIN_AIR_ID (float), TPDA_OPER_FLIGHT_NO (text), TPDA_BCL_ID (float), TPDA_REFUNDED_POINTS (number), TPD_TRN_ID (float), TPD_AUDIT_MU (number), TPDA_LEG_TYPE (text), TPDA_DESTINATION_AIR_ID (float), TPDA_TICKET_NO (text), TPD_PRD_ID (float), TPDA_MKT_AIRLINE_CODE (text), TPDA_LAST_NAME (text), TPD_PRC_ID (float), TPDA_IDENTIFIER (text), DH_CARGA (timestamp), TPDA_CURRENCY_CODE (text), TPDA_BIRTH_DATE (timestamp), DW_LAST_UPDATE (timestamp), TPD_QUANTITY (number), TPDA_OPER_AIRLINE_CODE (text), and TPDA_MKT_FLIGHT_NO (text). This table is likely related to the COMARCH.RM.CMT_ADDRESSES table through the passenger information.,21,TPDA_IDENTIFIER,TEXT,YES,,
COMARCH,RM,CST_TRN_SRC_PRODUCTS,BASE TABLE,The COMARCH.RM.CST_TRN_SRC_PRODUCTS table contains information about transactional product data, including product ID, associated transaction ID, departure and arrival dates, destination and origin airline IDs, and passenger details. Columns include TPDA_REWARD_PRT_ID (float), TPD_ID (float), TPD_PRG_ID (float), TPD_DISCOUNTED (text), TPDA_ORDER (number), TPDA_ARRIVAL_DATE (timestamp), TPDA_COUPON_NO (text), TPDA_KIND (text), TPDA_GENDER (text), TPDA_PAX_EXT_ID (text), TPDA_ASG_ID (float), TPD_AUDIT_MD (timestamp), TPD_DOMAIN (text), TPDA_PNR_NUMBER (text), TPD_VALUE (number), TPDA_CCL_ID (float), TPD_AUDIT_CD (timestamp), TPD_PCD_ID (float), TPD_PCD_NAME (text), TPD_PTP_ID (float), TPDA_DEPARTURE_DATE (timestamp), TPDA_FIRST_NAME (text), TPD_PCD_CODE (text), TPDA_REQ_PRICE_IN_POINTS (number), TPD_POINTS (number), TPDA_STOPOVER (text), TPDA_ELIGIBLE_FOR_ACCRUAL (text), TPDA_ORIGIN_AIR_ID (float), TPDA_OPER_FLIGHT_NO (text), TPDA_BCL_ID (float), TPDA_REFUNDED_POINTS (number), TPD_TRN_ID (float), TPD_AUDIT_MU (number), TPDA_LEG_TYPE (text), TPDA_DESTINATION_AIR_ID (float), TPDA_TICKET_NO (text), TPD_PRD_ID (float), TPDA_MKT_AIRLINE_CODE (text), TPDA_LAST_NAME (text), TPD_PRC_ID (float), TPDA_IDENTIFIER (text), DH_CARGA (timestamp), TPDA_CURRENCY_CODE (text), TPDA_BIRTH_DATE (timestamp), DW_LAST_UPDATE (timestamp), TPD_QUANTITY (number), TPDA_OPER_AIRLINE_CODE (text), and TPDA_MKT_FLIGHT_NO (text). This table is likely related to the COMARCH.RM.CMT_ADDRESSES table through the passenger information.,22,TPDA_ORDER,NUMBER,YES,,
COMARCH,RM,CST_TRN_SRC_PRODUCTS,BASE TABLE,The COMARCH.RM.CST_TRN_SRC_PRODUCTS table contains information about transactional product data, including product ID, associated transaction ID, departure and arrival dates, destination and origin airline IDs, and passenger details. Columns include TPDA_REWARD_PRT_ID (float), TPD_ID (float), TPD_PRG_ID (float), TPD_DISCOUNTED (text), TPDA_ORDER (number), TPDA_ARRIVAL_DATE (timestamp), TPDA_COUPON_NO (text), TPDA_KIND (text), TPDA_GENDER (text), TPDA_PAX_EXT_ID (text), TPDA_ASG_ID (float), TPD_AUDIT_MD (timestamp), TPD_DOMAIN (text), TPDA_PNR_NUMBER (text), TPD_VALUE (number), TPDA_CCL_ID (float), TPD_AUDIT_CD (timestamp), TPD_PCD_ID (float), TPD_PCD_NAME (text), TPD_PTP_ID (float), TPDA_DEPARTURE_DATE (timestamp), TPDA_FIRST_NAME (text), TPD_PCD_CODE (text), TPDA_REQ_PRICE_IN_POINTS (number), TPD_POINTS (number), TPDA_STOPOVER (text), TPDA_ELIGIBLE_FOR_ACCRUAL (text), TPDA_ORIGIN_AIR_ID (float), TPDA_OPER_FLIGHT_NO (text), TPDA_BCL_ID (float), TPDA_REFUNDED_POINTS (number), TPD_TRN_ID (float), TPD_AUDIT_MU (number), TPDA_LEG_TYPE (text), TPDA_DESTINATION_AIR_ID (float), TPDA_TICKET_NO (text), TPD_PRD_ID (float), TPDA_MKT_AIRLINE_CODE (text), TPDA_LAST_NAME (text), TPD_PRC_ID (float), TPDA_IDENTIFIER (text), DH_CARGA (timestamp), TPDA_CURRENCY_CODE (text), TPDA_BIRTH_DATE (timestamp), DW_LAST_UPDATE (timestamp), TPD_QUANTITY (number), TPDA_OPER_AIRLINE_CODE (text), and TPDA_MKT_FLIGHT_NO (text). This table is likely related to the COMARCH.RM.CMT_ADDRESSES table through the passenger information.,23,TPDA_DEPARTURE_DATE,TIMESTAMP_NTZ,YES,,
COMARCH,RM,CST_TRN_SRC_PRODUCTS,BASE TABLE,The COMARCH.RM.CST_TRN_SRC_PRODUCTS table contains information about transactional product data, including product ID, associated transaction ID, departure and arrival dates, destination and origin airline IDs, and passenger details. Columns include TPDA_REWARD_PRT_ID (float), TPD_ID (float), TPD_PRG_ID (float), TPD_DISCOUNTED (text), TPDA_ORDER (number), TPDA_ARRIVAL_DATE (timestamp), TPDA_COUPON_NO (text), TPDA_KIND (text), TPDA_GENDER (text), TPDA_PAX_EXT_ID (text), TPDA_ASG_ID (float), TPD_AUDIT_MD (timestamp), TPD_DOMAIN (text), TPDA_PNR_NUMBER (text), TPD_VALUE (number), TPDA_CCL_ID (float), TPD_AUDIT_CD (timestamp), TPD_PCD_ID (float), TPD_PCD_NAME (text), TPD_PTP_ID (float), TPDA_DEPARTURE_DATE (timestamp), TPDA_FIRST_NAME (text), TPD_PCD_CODE (text), TPDA_REQ_PRICE_IN_POINTS (number), TPD_POINTS (number), TPDA_STOPOVER (text), TPDA_ELIGIBLE_FOR_ACCRUAL (text), TPDA_ORIGIN_AIR_ID (float), TPDA_OPER_FLIGHT_NO (text), TPDA_BCL_ID (float), TPDA_REFUNDED_POINTS (number), TPD_TRN_ID (float), TPD_AUDIT_MU (number), TPDA_LEG_TYPE (text), TPDA_DESTINATION_AIR_ID (float), TPDA_TICKET_NO (text), TPD_PRD_ID (float), TPDA_MKT_AIRLINE_CODE (text), TPDA_LAST_NAME (text), TPD_PRC_ID (float), TPDA_IDENTIFIER (text), DH_CARGA (timestamp), TPDA_CURRENCY_CODE (text), TPDA_BIRTH_DATE (timestamp), DW_LAST_UPDATE (timestamp), TPD_QUANTITY (number), TPDA_OPER_AIRLINE_CODE (text), and TPDA_MKT_FLIGHT_NO (text). This table is likely related to the COMARCH.RM.CMT_ADDRESSES table through the passenger information.,24,TPDA_DESTINATION_AIR_ID,FLOAT,YES,,
